date_dt,time,temperature,skycover,humidity,precipitation,solar_radiation,latitude,longitude,date_txt
1/23/12,,34,1,75,0,0,40.65,-73.78,
1/23/12,,33,0.8,78,     Tr,0,40.65,-73.78,
1/23/12,,34,1,79,     Tr,0,40.65,-73.78,
1/23/12,,34,1,82,0,0,40.65,-73.78,
1/23/12,,35,1,78,0,0,40.65,-73.78,
1/23/12,,35,1,82,0,0,40.65,-73.78,
1/23/12,,35,1,88,     Tr,0,40.65,-73.78,
1/23/12,,36,1,92,     Tr,0,40.65,-73.78,
1/23/12,,37,1,89,     Tr,1.3,40.65,-73.78,
1/23/12,,38,1,89,     Tr,18.1,40.65,-73.78,
1/23/12,,40,1,89,     Tr,42.5,40.65,-73.78,
1/23/12,,41,1,93,0.01,34.2,40.65,-73.78,
1/23/12,,47,1,93,0.01,90,40.65,-73.78,
1/23/12,,50,1,89,0.01,111.2,40.65,-73.78,
1/23/12,,50,1,89,0.02,167.7,40.65,-73.78,
1/23/12,,51,1,86,0.01,147,40.65,-73.78,
1/23/12,,49,1,90,0.01,13.5,40.65,-73.78,
1/23/12,,51,1,89,0.02,1.7,40.65,-73.78,
1/23/12,,50,1,93,0.03,0,40.65,-73.78,
1/23/12,,51,1,92,0.05,0,40.65,-73.78,
1/23/12,,51,1,92,0.02,0,40.65,-73.78,
1/23/12,,50,1,93,0.01,0,40.65,-73.78,
1/23/12,,49,1,93,0.02,0,40.65,-73.78,
1/23/12,,48,1,93,     Tr,0,40.65,-73.78,
1/24/12,,48,1,93,0.01,0,40.65,-73.78,
1/24/12,,47,1,97,0,0,40.65,-73.78,
1/24/12,,48,1,93,0,0,40.65,-73.78,
1/24/12,,50,1,89,0,0,40.65,-73.78,
1/24/12,,49,1,86,0,0,40.65,-73.78,
1/24/12,,47,1,90,0,0,40.65,-73.78,
1/24/12,,46,1,86,0,0,40.65,-73.78,
1/24/12,,44,0.8,85,0,0,40.65,-73.78,
1/24/12,,41,0.5,89,0,8.5,40.65,-73.78,
1/24/12,,45,0.5,82,0,98.6,40.65,-73.78,
,,,,,,,,,
1/24/12,,48,0.5,73,0,246.2,40.65,-73.78,
1/24/12,,47,0.5,76,0,358.1,40.65,-73.78,
1/24/12,,52,0.5,59,0,419,40.65,-73.78,
1/24/12,,53,0.5,50,0,391,40.65,-73.78,
1/24/12,,53,0.8,50,0,357.7,40.65,-73.78,
1/24/12,,53,0.8,48,0,248.6,40.65,-73.78,
1/24/12,,51,0.8,54,0,110.1,40.65,-73.78,
1/24/12,,50,0.8,54,0,10,40.65,-73.78,
1/24/12,,49,0.8,50,0,0,40.65,-73.78,
1/24/12,,48,0.8,47,0,0,40.65,-73.78,
1/24/12,,47,0.8,52,0,0,40.65,-73.78,
1/24/12,,46,0.8,51,0,0,40.65,-73.78,
1/24/12,,45,0.5,56,0,0,40.65,-73.78,
1/24/12,,44,0.5,55,0,0,40.65,-73.78,
1/25/12,,44,0.8,55,0,0,40.65,-73.78,
1/25/12,,44,1,53,0,0,40.65,-73.78,
1/25/12,,43,1,53,0,0,40.65,-73.78,
1/25/12,,41,1,51,0,0,40.65,-73.78,
1/25/12,,40,1,48,0,0,40.65,-73.78,
1/25/12,,40,1,50,0,0,40.65,-73.78,
1/25/12,,40,1,50,0,0,40.65,-73.78,
1/25/12,,40,0.8,53,0,0,40.65,-73.78,
1/25/12,,39,0.8,52,0,6.6,40.65,-73.78,
1/25/12,,40,0.8,50,0,78.3,40.65,-73.78,
1/25/12,,41,0.8,48,0,227.9,40.65,-73.78,
1/25/12,,43,0.8,45,0,364,40.65,-73.78,
1/25/12,,44,0.8,45,0,425.4,40.65,-73.78,
1/25/12,,44,0.8,45,0,426.8,40.65,-73.78,
1/25/12,,45,0.8,43,0,346.2,40.65,-73.78,
1/25/12,,46,0.8,42,0,242.1,40.65,-73.78,
1/25/12,,45,0.5,43,0,109.2,40.65,-73.78,
1/25/12,,42,0.5,49,0,10.6,40.65,-73.78,
1/25/12,,41,0.8,51,0,0,40.65,-73.78,
1/25/12,,41,0.8,51,0,0,40.65,-73.78,
1/25/12,,39,0.8,55,0,0,40.65,-73.78,
1/25/12,,38,0.8,57,0,0,40.65,-73.78,
1/25/12,,38,1,54,0,0,40.65,-73.78,
1/25/12,,38,1,54,0,0,40.65,-73.78,
1/26/12,,38,1,54,0,0,40.65,-73.78,
1/26/12,,38,1,54,0,0,40.65,-73.78,
1/26/12,,38,1,54,0,0,40.65,-73.78,
1/26/12,,38,1,57,     Tr,0,40.65,-73.78,
1/26/12,,35,1,75,     Tr,0,40.65,-73.78,
1/26/12,,34,1,85,     Tr,0,40.65,-73.78,
1/26/12,,34,1,82,     Tr,0,40.65,-73.78,
1/26/12,,34,0.8,82,     Tr,0,40.65,-73.78,
1/26/12,,35,0.8,82,0,5.7,40.65,-73.78,
1/26/12,,36,1,73,0,55.7,40.65,-73.78,
1/26/12,,37,1,67,0,182.6,40.65,-73.78,
1/26/12,,38, -,67,     Tr,191.2,40.65,-73.78,
1/26/12,,38,1,67,     Tr,187.7,40.65,-73.78,
1/26/12,,38,1,70,     Tr,201.4,40.65,-73.78,
1/26/12,,38,1,73,     Tr,151,40.65,-73.78,
1/26/12,,37,1,78,     Tr,84,40.65,-73.78,
1/26/12,,36,1,85,0.02,36.7,40.65,-73.78,
1/26/12,,37,1,82,     Tr,3.9,40.65,-73.78,
1/26/12,,38,1,82,0.02,0,40.65,-73.78,
1/26/12,,39,1,86,     Tr,0,40.65,-73.78,
1/26/12,,39,1,89,0.03,0,40.65,-73.78,
1/26/12,,40,1,93,0.02,0,40.65,-73.78,
1/26/12,,41,1,89,0.03,0,40.65,-73.78,
1/26/12,,42,1,92,0.04,0,40.65,-73.78,
1/27/12,,43,1,93,0.02,0,40.65,-73.78,
1/27/12,,47,1,90,0,0,40.65,-73.78,
1/27/12,,47,1,93,0,0,40.65,-73.78,
1/27/12,,48,1,93,0,0,40.65,-73.78,
1/27/12,,49,1,93,0,0,40.65,-73.78,
1/27/12,,50,1,93,0.01,0,40.65,-73.78,
1/27/12,,49,1,97,     Tr,0,40.65,-73.78,
1/27/12,,50,1,96,     Tr,0,40.65,-73.78,
1/27/12,,50,1,96,     Tr,1.3,40.65,-73.78,
1/27/12,,51,1,92,0.06,14.2,40.65,-73.78,
1/27/12,,51,1,92,0.01,32.2,40.65,-73.78,
1/27/12,,51,1,92,0.01,25.7,40.65,-73.78,
1/27/12,,50,1,96,0.12,91.1,40.65,-73.78,
1/27/12,,51,1,96,0.08,79.9,40.65,-73.78,
1/27/12,,50,1,96,0,26.1,40.65,-73.78,
1/27/12,,54,0.8,93,0,100.1,40.65,-73.78,
1/27/12,,55,0.5,72,     Tr,75,40.65,-73.78,
1/27/12,,53,0.8,61,0,9.4,40.65,-73.78,
1/27/12,,52,0.5,54,0,0,40.65,-73.78,
1/27/12,,50,0.5,50,0,0,40.65,-73.78,
1/27/12,,48,0.2,56,0,0,40.65,-73.78,
1/27/12,,46,0.2,58,0,0,40.65,-73.78,
1/27/12,,46,0.2,51,0,0,40.65,-73.78,
1/27/12,,45,0.8,51,0,0,40.65,-73.78,
1/28/12,,45,0.8,51,0,0,40.65,-73.78,
1/28/12,,45,0.8,47,0,0,40.65,-73.78,
1/28/12,,43,0.8,47,0,0,40.65,-73.78,
1/28/12,,42,0.8,49,0,0,40.65,-73.78,
1/28/12,,42,0.2,49,0,0,40.65,-73.78,
1/28/12,,41,0,51,0,0,40.65,-73.78,
1/28/12,,39,0.5,52,0,0,40.65,-73.78,
1/28/12,,38,0.5,54,0,0,40.65,-73.78,
1/28/12,,41,0.8,51,0,10.4,40.65,-73.78,
1/28/12,,42,0.8,49,0,109.9,40.65,-73.78,
1/28/12,,44,0.8,45,0,225.8,40.65,-73.78,
1/28/12,,44,0.5,43,0,352.7,40.65,-73.78,
1/28/12,,44,0.2,49,0,411.4,40.65,-73.78,
1/28/12,,44,0.2,49,0,413.4,40.65,-73.78,
1/28/12,,44,0.5,51,0,358.5,40.65,-73.78,
1/28/12,,45,0.8,53,0,270.3,40.65,-73.78,
1/28/12,,45,0.8,56,0,119.4,40.65,-73.78,
1/28/12,,43,0.2,65,0,13.8,40.65,-73.78,
1/28/12,,42,0.2,70,0,0,40.65,-73.78,
1/28/12,,42,0.5,67,0,0,40.65,-73.78,
1/28/12,,43,0.8,70,0,0,40.65,-73.78,
1/28/12,,43,0.8,65,0,0,40.65,-73.78,
1/28/12,,43,0.2,60,0,0,40.65,-73.78,
1/28/12,,44,0.2,32,0,0,40.65,-73.78,
1/29/12,,42,0.5,33,0,0,40.65,-73.78,
1/29/12,,41,0.2,34,0,0,40.65,-73.78,
1/29/12,,40,0.2,39,0,0,40.65,-73.78,
1/29/12,,38,0.2,28,0,0,40.65,-73.78,
,,,,,,,,,
1/29/12,,37,0.2,32,0,0,40.65,-73.78,
1/29/12,,36,0.2,32,0,0,40.65,-73.78,
1/29/12,,34,0.2,35,0,0,40.65,-73.78,
1/29/12,,33,0.2,39,0,0,40.65,-73.78,
1/29/12,,34,0.2,38,0,11.4,40.65,-73.78,
1/29/12,,36,0.2,35,0,114.4,40.65,-73.78,
1/29/12,,38,0.2,32,0,252.5,40.65,-73.78,
1/29/12,,40,0.2,31,0,361.6,40.65,-73.78,
1/29/12,,42,0.8,30,0,421.2,40.65,-73.78,
1/29/12,,42,0.8,33,0,423.4,40.65,-73.78,
1/29/12,,43,0.8,30,0,391.4,40.65,-73.78,
1/29/12,,43,0.8,32,0,278.9,40.65,-73.78,
1/29/12,,44,0.8,33,0,133,40.65,-73.78,
1/29/12,,43,0.8,32,0,16.3,40.65,-73.78,
1/29/12,,41,0.8,36,0,0,40.65,-73.78,
1/29/12,,40,0.8,39,0,0,40.65,-73.78,
1/29/12,,40,0.2,41,0,0,40.65,-73.78,
1/29/12,,39,0.2,44,0,0,40.65,-73.78,
1/29/12,,39,0.5,46,0,0,40.65,-73.78,
1/29/12,,40,0.8,48,0,0,40.65,-73.78,
1/30/12,,40,0.8,44,0,0,40.65,-73.78,
1/30/12,,39,0.8,46,0,0,40.65,-73.78,
1/30/12,,38,0.5,50,0,0,40.65,-73.78,
1/30/12,,37,0.5,59,0,0,40.65,-73.78,
1/30/12,,37,0.5,52,0,0,40.65,-73.78,
1/30/12,,36,0.2,52,0,0,40.65,-73.78,
1/30/12,,36,0.2,50,0,0,40.65,-73.78,
1/30/12,,35,0.2,43,0,0,40.65,-73.78,
1/30/12,,35,0.5,43,0,10.7,40.65,-73.78,
1/30/12,,36,0.2,38,0,124.5,40.65,-73.78,
1/30/12,,38,0.5,31,0,272.2,40.65,-73.78,
1/30/12,,38,0.5,31,0,388.5,40.65,-73.78,
1/30/12,,39,0.5,30,0,452.1,40.65,-73.78,
1/30/12,,40,0.5,29,0,454.6,40.65,-73.78,
1/30/12,,39,0.5,30,0,342.4,40.65,-73.78,
1/30/12,,40,0.5,31,0,244.9,40.65,-73.78,
1/30/12,,38,0.5,32,0,136.7,40.65,-73.78,
1/30/12,,37,0.5,33,0,17.6,40.65,-73.78,
1/30/12,,36,0.8,35,0,0,40.65,-73.78,
1/30/12,,36,0.5,38,0,0,40.65,-73.78,
1/30/12,,36,0.8,40,0,0,40.65,-73.78,
1/30/12,,36,0.8,40,0,0,40.65,-73.78,
1/30/12,,36,1,50,0,0,40.65,-73.78,
1/30/12,,37,1,42,0,0,40.65,-73.78,
1/31/12,,38,1,42,0,0,40.65,-73.78,
1/31/12,,39,1,41,0,0,40.65,-73.78,
1/31/12,,40,1,48,0,0,40.65,-73.78,
1/31/12,,41,1,51,0,0,40.65,-73.78,
1/31/12,,42,1,62,0,0,40.65,-73.78,
1/31/12,,42,1,67,0,0,40.65,-73.78,
1/31/12,,40,1,62,0,0,40.65,-73.78,
1/31/12,,39,0.8,62,0,0,40.65,-73.78,
1/31/12,,39,0.5,64,0,12.6,40.65,-73.78,
1/31/12,,41,0.8,60,0,117.4,40.65,-73.78,
1/31/12,,45,0.8,51,0,254.9,40.65,-73.78,
1/31/12,,46,0.8,53,0,363.4,40.65,-73.78,
1/31/12,,52,0.8,39,0,422.8,40.65,-73.78,
1/31/12,,55,0.5,37,0,425.5,40.65,-73.78,
1/31/12,,56,0.5,37,0,370.8,40.65,-73.78,
1/31/12,,55,0.5,43,0,266.2,40.65,-73.78,
1/31/12,,56,0.5,37,0,129.8,40.65,-73.78,
1/31/12,,50,0.5,56,0,17.5,40.65,-73.78,
1/31/12,,46,0.2,76,0,0,40.65,-73.78,
1/31/12,,46,0.2,73,0,0,40.65,-73.78,
1/31/12,,45,0.2,80,0,0,40.65,-73.78,
1/31/12,,44,0.5,76,0,0,40.65,-73.78,
1/31/12,,43,0.2,79,0,0,40.65,-73.78,
1/31/12,,44,0.2,73,0,0,40.65,-73.78,
2/1/12,,45,0.2,68,0,0,40.65,-73.78,
2/1/12,,43,0.2,65,0,0,40.65,-73.78,
2/1/12,,44,0.5,65,0,0,40.65,-73.78,
2/1/12,,45,1,71,0,0,40.65,-73.78,
2/1/12,,47,1,63,0,0,40.65,-73.78,
2/1/12,,45,1,65,0,0,40.65,-73.78,
2/1/12,,49,1,63,0.01,0,40.65,-73.78,
2/1/12,,49,0.8,61,     Tr,0,40.65,-73.78,
2/1/12,,46,1,76,0.02,6.4,40.65,-73.78,
2/1/12,,48,0.8,73,     Tr,126.7,40.65,-73.78,
2/1/12,,49,0.8,71,0,235.9,40.65,-73.78,
2/1/12,,53,0.8,63,0,387.8,40.65,-73.78,
2/1/12,,55,0.8,55,0,261.6,40.65,-73.78,
2/1/12,,62,0.5,44,0,454.1,40.65,-73.78,
2/1/12,,63,0.5,43,0,328.3,40.65,-73.78,
2/1/12,,63,0.5,45,0,236.5,40.65,-73.78,
2/1/12,,62,0.5,43,0,140.9,40.65,-73.78,
2/1/12,,61,0.5,42,0,19.9,40.65,-73.78,
2/1/12,,58,0.5,47,0,0,40.65,-73.78,
2/1/12,,57,0.5,47,0,0,40.65,-73.78,
2/1/12,,57,0.5,47,0,0,40.65,-73.78,
2/1/12,,55,0.8,48,0,0,40.65,-73.78,
2/1/12,,52,0.8,54,0,0,40.65,-73.78,
2/1/12,,49,0.8,66,0,0,40.65,-73.78,
2/2/12,,52,0.8,54,0,0,40.65,-73.78,
2/2/12,,48,0.8,54,0,0,40.65,-73.78,
2/2/12,,47,0.8,53,0,0,40.65,-73.78,
2/2/12,,45,0.8,53,0,0,40.65,-73.78,
2/2/12,,43,0.8,60,0,0,40.65,-73.78,
2/2/12,,42,0.8,62,0,0,40.65,-73.78,
2/2/12,,40,0.8,67,0,0,40.65,-73.78,
2/2/12,,39,0.8,70,0,0,40.65,-73.78,
2/2/12,,40,0.8,67,0,14.5,40.65,-73.78,
2/2/12,,42,0.8,59,0,131.8,40.65,-73.78,
2/2/12,,43,0.8,57,0,263.6,40.65,-73.78,
2/2/12,,43,0.8,55,0,373.4,40.65,-73.78,
2/2/12,,43,1,53,0,461.1,40.65,-73.78,
2/2/12,,44,1,53,0,464.2,40.65,-73.78,
2/2/12,,44,1,53,0,410.2,40.65,-73.78,
2/2/12,,44,1,51,0,245.8,40.65,-73.78,
2/2/12,,44,1,53,0,46.3,40.65,-73.78,
2/2/12,,43,1,53,0,6.9,40.65,-73.78,
2/2/12,,44,1,51,0,0,40.65,-73.78,
2/2/12,,43,1,51,0,0,40.65,-73.78,
2/2/12,,41,1,53,0,0,40.65,-73.78,
2/2/12,,40,1,50,0,0,40.65,-73.78,
,,,,,,,,,
,,,,,,,,,
2/2/12,,39,1,48,0,0,40.65,-73.78,
2/2/12,,38,1,46,0,0,40.65,-73.78,
2/3/12,,37,0.8,48,0,0,40.65,-73.78,
2/3/12,,35,0.5,52,0,0,40.65,-73.78,
2/3/12,,34,0.5,51,0,0,40.65,-73.78,
2/3/12,,32,0.2,51,0,0,40.65,-73.78,
2/3/12,,32,0,49,0,0,40.65,-73.78,
2/3/12,,31,0,49,0,0,40.65,-73.78,
2/3/12,,31,0,47,0,0,40.65,-73.78,
2/3/12,,30,0.2,48,0,0,40.65,-73.78,
2/3/12,,31,0.2,49,0,16.8,40.65,-73.78,
2/3/12,,34,0,45,0,129.1,40.65,-73.78,
2/3/12,,36,0.2,42,0,288.5,40.65,-73.78,
2/3/12,,39,0.2,35,0,406.9,40.65,-73.78,
2/3/12,,40,0.2,33,0,471.9,40.65,-73.78,
2/3/12,,43,0.2,32,0,446.8,40.65,-73.78,
2/3/12,,43,0.5,32,0,416.3,40.65,-73.78,
2/3/12,,44,0.2,31,0,302.8,40.65,-73.78,
2/3/12,,44,0.5,31,0,153.3,40.65,-73.78,
2/3/12,,43,0.2,32,0,22.6,40.65,-73.78,
2/3/12,,41,0.5,34,0,0,40.65,-73.78,
2/3/12,,40,0.8,37,0,0,40.65,-73.78,
2/3/12,,42,0.8,34,0,0,40.65,-73.78,
2/3/12,,41,0.8,38,0,0,40.65,-73.78,
2/3/12,,40,0.8,41,0,0,40.65,-73.78,
2/3/12,,38,0.5,44,0,0,40.65,-73.78,
2/4/12,,36,0.8,59,0,0,40.65,-73.78,
2/4/12,,38,1,64,0,0,40.65,-73.78,
2/4/12,,39,1,59,0,0,40.65,-73.78,
2/4/12,,39,1,57,0,0,40.65,-73.78,
2/4/12,,39,1,52,0,0,40.65,-73.78,
2/4/12,,37,0.8,54,0,0,40.65,-73.78,
2/4/12,,37,0.8,56,0,0,40.65,-73.78,
2/4/12,,35,0.8,61,0,0,40.65,-73.78,
2/4/12,,38,0.5,52,0,14.8,40.65,-73.78,
2/4/12,,42,0.5,46,0,139.5,40.65,-73.78,
2/4/12,,44,0.8,40,0,290.4,40.65,-73.78,
2/4/12,,44,0.8,36,0,384.2,40.65,-73.78,
2/4/12,,45,0.8,36,0,473.4,40.65,-73.78,
2/4/12,,47,0.8,34,0,476.7,40.65,-73.78,
2/4/12,,45,0.8,38,0,418.2,40.65,-73.78,
2/4/12,,45,0.8,43,0,287,40.65,-73.78,
2/4/12,,44,0.8,49,0,90.6,40.65,-73.78,
2/4/12,,43,1,51,0,14.8,40.65,-73.78,
2/4/12,,42,1,53,0,0,40.65,-73.78,
2/4/12,,42,0.8,53,0,0,40.65,-73.78,
2/4/12,,41,0.8,53,0,0,40.65,-73.78,
2/4/12,,41,0.8,42,0,0,40.65,-73.78,
2/4/12,,40,0.8,46,0,0,40.65,-73.78,
2/4/12,,37,0.2,52,0,0,40.65,-73.78,
2/5/12,,35,0.2,56,0,0,40.65,-73.78,
2/5/12,,33,0.2,61,0,0,40.65,-73.78,
2/5/12,,34,1,56,0,0,40.65,-73.78,
2/5/12,,34,1,54,0,0,40.65,-73.78,
2/5/12,,34,1,51,0,0,40.65,-73.78,
2/5/12,,33,1,53,0,0,40.65,-73.78,
2/5/12,,33,1,53,0,0,40.65,-73.78,
2/5/12,,33,1,53,0,0,40.65,-73.78,
2/5/12,,33,0.8,51,0,11.7,40.65,-73.78,
2/5/12,,34,0.8,47,0,124.9,40.65,-73.78,
2/5/12,,35,0.8,45,0,257.1,40.65,-73.78,
2/5/12,,37,0.8,40,0,344.8,40.65,-73.78,
2/5/12,,37,0.8,42,0,481.9,40.65,-73.78,
2/5/12,,38,0.5,40,0,485.5,40.65,-73.78,
2/5/12,,39,0.5,39,0,426.6,40.65,-73.78,
2/5/12,,39,0.5,39,0,312.6,40.65,-73.78,
2/5/12,,40,0.5,37,0,161.8,40.65,-73.78,
2/5/12,,39,0.2,39,0,26,40.65,-73.78,
2/5/12,,36,0.2,46,0,0,40.65,-73.78,
2/5/12,,35,0,47,0,0,40.65,-73.78,
2/5/12,,36,0,42,0,0,40.65,-73.78,
2/5/12,,36,0,40,0,0,40.65,-73.78,
2/5/12,,35,0,43,0,0,40.65,-73.78,
2/5/12,,35,0,43,0,0,40.65,-73.78,
2/6/12,,34,0,45,0,0,40.65,-73.78,
2/6/12,,34,0,49,0,0,40.65,-73.78,
2/6/12,,32,0,56,0,0,40.65,-73.78,
2/6/12,,33,0,56,0,0,40.65,-73.78,
2/6/12,,32,0,58,0,0,40.65,-73.78,
2/6/12,,32,0,61,0,0,40.65,-73.78,
2/6/12,,32,0,63,0,0,40.65,-73.78,
2/6/12,,33,0.2,61,0,0,40.65,-73.78,
2/6/12,,35,0.2,58,0,19.2,40.65,-73.78,
2/6/12,,38,0.2,52,0,138.1,40.65,-73.78,
2/6/12,,41,0,48,0,281.7,40.65,-73.78,
2/6/12,,44,0,43,0,393.7,40.65,-73.78,
2/6/12,,45,0,42,0,455.2,40.65,-73.78,
2/6/12,,48,0,40,0,458.7,40.65,-73.78,
2/6/12,,50,0,41,0,403.6,40.65,-73.78,
2/6/12,,50,0,41,0,296.8,40.65,-73.78,
2/6/12,,50,0,39,0,155.2,40.65,-73.78,
2/6/12,,49,0.2,39,0,27.6,40.65,-73.78,
2/6/12,,48,0.2,42,0,0,40.65,-73.78,
2/6/12,,47,0,42,0,0,40.65,-73.78,
2/6/12,,42,0,59,0,0,40.65,-73.78,
2/6/12,,42,0,59,0,0,40.65,-73.78,
2/6/12,,42,0,62,0,0,40.65,-73.78,
2/6/12,,41,0,65,0,0,40.65,-73.78,
2/7/12,,41,0,65,0,0,40.65,-73.78,
2/7/12,,40,0,62,0,0,40.65,-73.78,
2/7/12,,38,0,73,0,0,40.65,-73.78,
2/7/12,,35,0,82,0,0,40.65,-73.78,
2/7/12,,37,0.2,70,0,0,40.65,-73.78,
2/7/12,,37,0.2,67,0,0,40.65,-73.78,
2/7/12,,37,0,59,0,0,40.65,-73.78,
2/7/12,,38,0,59,0,0,40.65,-73.78,
2/7/12,,41,0.2,55,0,21.8,40.65,-73.78,
2/7/12,,45,0.2,47,0,150.3,40.65,-73.78,
2/7/12,,47,0.2,42,0,303.5,40.65,-73.78,
2/7/12,,49,0.2,41,0,422.8,40.65,-73.78,
2/7/12,,50,0.5,36,0,488.3,40.65,-73.78,
2/7/12,,51,0.5,35,0,492,40.65,-73.78,
2/7/12,,51,0.5,35,0,433.4,40.65,-73.78,
2/7/12,,49,0.5,39,0,319.6,40.65,-73.78,
2/7/12,,47,0.5,42,0,168.7,40.65,-73.78,
,,,,,,,,,
2/7/12,,46,0.5,42,0,31.3,40.65,-73.78,
2/7/12,,44,0.5,43,0,0,40.65,-73.78,
2/7/12,,44,0.5,45,0,0,40.65,-73.78,
2/7/12,,43,0.5,47,0,0,40.65,-73.78,
2/7/12,,42,0.5,49,0,0,40.65,-73.78,
2/7/12,,41,0.5,53,0,0,40.65,-73.78,
2/7/12,,40,0.5,53,0,0,40.65,-73.78,
2/8/12,,38,0.2,50,0,0,40.65,-73.78,
2/8/12,,38,0.5,52,0,0,40.65,-73.78,
2/8/12,,37,0.8,52,0,0,40.65,-73.78,
2/8/12,,36,0.8,52,0,0,40.65,-73.78,
2/8/12,,33,0.5,56,0,0,40.65,-73.78,
2/8/12,,32,0.8,56,0,0,40.65,-73.78,
2/8/12,,31,0.8,49,0,0,40.65,-73.78,
2/8/12,,32,0.8,49,0,0,40.65,-73.78,
2/8/12,,32,1,47,0,23.5,40.65,-73.78,
2/8/12,,33,1,45,0,155,40.65,-73.78,
2/8/12,,34,1,45,0,256.5,40.65,-73.78,
2/8/12,,36,0.8,42,0,429.8,40.65,-73.78,
2/8/12,,36,0.8,46,0,449.6,40.65,-73.78,
2/8/12,,37,1,44,0,357.5,40.65,-73.78,
2/8/12,,37,1,42,0,315.3,40.65,-73.78,
2/8/12,,37,1,40,0,145,40.65,-73.78,
2/8/12,,37,1,44,0,79.1,40.65,-73.78,
2/8/12,,35,1,61,     Tr,7.7,40.65,-73.78,
2/8/12,,33,1,81,     Tr,0,40.65,-73.78,
2/8/12,,33,1,85,0.01,0,40.65,-73.78,
2/8/12,,33,1,85,     Tr,0,40.65,-73.78,
2/8/12,,33,1,88,0.01,0,40.65,-73.78,
2/8/12,,33,1,88,0.02,0,40.65,-73.78,
2/8/12,,33,1,88,     Tr,0,40.65,-73.78,
2/9/12,,34,1,85,     Tr,0,40.65,-73.78,
2/9/12,,34,1,85,     Tr,0,40.65,-73.78,
2/9/12,,33,0.8,81,     Tr,0,40.65,-73.78,
2/9/12,,31,0.2,82,0,0,40.65,-73.78,
2/9/12,,32,0.5,78,0,0,40.65,-73.78,
2/9/12,,31,0.2,78,0,0,40.65,-73.78,
2/9/12,,32,0.5,72,0,0,40.65,-73.78,
2/9/12,,33,0.5,63,0,0,40.65,-73.78,
2/9/12,,33,0.5,63,0,25.3,40.65,-73.78,
2/9/12,,34,0.2,56,0,149.4,40.65,-73.78,
2/9/12,,36,0.2,56,0,295.6,40.65,-73.78,
2/9/12,,38,0,48,0,408.9,40.65,-73.78,
2/9/12,,42,0,39,0,471.1,40.65,-73.78,
2/9/12,,43,0,35,0,474.6,40.65,-73.78,
2/9/12,,45,0,30,0,419.1,40.65,-73.78,
2/9/12,,47,0,29,0,311.2,40.65,-73.78,
2/9/12,,46,0.2,30,0,167.5,40.65,-73.78,
2/9/12,,43,0.2,45,0,33.6,40.65,-73.78,
2/9/12,,42,0.2,49,0,0,40.65,-73.78,
2/9/12,,40,0,50,0,0,40.65,-73.78,
2/9/12,,39,0,52,0,0,40.65,-73.78,
2/9/12,,39,0,50,0,0,40.65,-73.78,
2/9/12,,38,0.2,50,0,0,40.65,-73.78,
2/9/12,,36,0,54,0,0,40.65,-73.78,
2/10/12,,35,0,58,0,0,40.65,-73.78,
2/10/12,,34,0.2,61,0,0,40.65,-73.78,
2/10/12,,33,0.2,63,0,0,40.65,-73.78,
2/10/12,,33,0.5,66,0,0,40.65,-73.78,
2/10/12,,33,0.8,69,0,0,40.65,-73.78,
2/10/12,,31,0.8,75,0,0,40.65,-73.78,
2/10/12,,32,0.8,69,0,0,40.65,-73.78,
2/10/12,,34,0.5,64,0,0,40.65,-73.78,
2/10/12,,35,0.5,58,0,25.1,40.65,-73.78,
2/10/12,,38,0.5,52,0,152.8,40.65,-73.78,
2/10/12,,40,0.2,46,0,299.3,40.65,-73.78,
2/10/12,,42,0.5,43,0,412.6,40.65,-73.78,
2/10/12,,43,0.8,41,0,474.8,40.65,-73.78,
2/10/12,,43,0.8,43,0,508.7,40.65,-73.78,
2/10/12,,44,0.8,47,0,449.9,40.65,-73.78,
2/10/12,,44,0.8,60,0,335.3,40.65,-73.78,
2/10/12,,44,0.8,55,0,184.2,40.65,-73.78,
2/10/12,,44,1,70,0,38.1,40.65,-73.78,
2/10/12,,44,1,60,0,0,40.65,-73.78,
2/10/12,,44,1,47,0,0,40.65,-73.78,
2/10/12,,43,1,45,0,0,40.65,-73.78,
2/10/12,,42,1,46,0,0,40.65,-73.78,
2/10/12,,39,1,62,     Tr,0,40.65,-73.78,
2/10/12,,37,1,78,     Tr,0,40.65,-73.78,
2/11/12,,38,1,70,0,0,40.65,-73.78,
2/11/12,,37,1,70,0,0,40.65,-73.78,
2/11/12,,37,1,72,     Tr,0,40.65,-73.78,
2/11/12,,34,1,85,0.02,0,40.65,-73.78,
2/11/12,,33,1,92,0.02,0,40.65,-73.78,
2/11/12,,33,1,92,0.03,0,40.65,-73.78,
2/11/12,,33,1,92,0.02,0,40.65,-73.78,
2/11/12,,33,1,92,0.01,0,40.65,-73.78,
2/11/12,,34,1,88,0.01,4.4,40.65,-73.78,
2/11/12,,34,1,85,     Tr,9,40.65,-73.78,
2/11/12,,34,1,88,0.01,26.7,40.65,-73.78,
2/11/12,,36,1,82,     Tr,45.3,40.65,-73.78,
2/11/12,,36,1,82,     Tr,47.9,40.65,-73.78,
2/11/12,,37,1,75,0,80.2,40.65,-73.78,
2/11/12,,37,1,72,0,88.1,40.65,-73.78,
2/11/12,,37,1,72,0,95.7,40.65,-73.78,
2/11/12,,38,1,67,0,52.5,40.65,-73.78,
